Yelp ID,Business name,Category,Average star rating,Review count,Price,Ambience,mean_compound,pct_positive,pct_negative,cluster
QZjYZWMkn_VPw82y4QJllw,Banh Mi,"Vietnamese, Sandwiches, Imported Food",4.0,17,$,,,,,0
72bRIJEcDy-24eP0slq1Jg,Yolkie Egg Joint,"Burgers, American, Breakfast & Brunch",4.5,6,,,,,,3
pXBQDrXx43RqD8RxKGI25g,Boys Shawarma og Isbar,Fast Food,4.2,12,$,,,,,0
cUaYTY9kcsB6xjyuHZ8oMg,Cock's & Cows,"American, Burgers",3.9,15,,,,,,5
mBlHt982LgdNVDwAmR9wKQ,Foodie,"Sandwiches, Salad, Vegetarian",3.3,9,$,,,,,0
khy8aAKLwqlslCmFC-TMkQ,Taverna Kreta,Greek,3.8,17,$$,,,,,5
ozf5CDGYHssUu3p7gYYQXA,Cafe Pub 'N' Roll,"Restaurants, Pubs",2.5,2,$$,,,,,5
1AwnhGvAqyGM7hmNFcc7rg,Smag,"Sandwiches, Vegetarian, Juice Bars & Smoothies",4.0,21,$,,,,,0
BqF3BOeWBkqH9rJtTE-iTw,Smeralda Copenhagen,Italian,4.0,3,$,,,,,0
hWnsafCBy_4d6v9Drx8tBw,Slurp Ramen Joint,Ramen,4.2,83,$,,,,,6
v9cPXyYF3b7qlPwAcv1yuA,BlueTaco,"Latin American, Mexican",3.9,59,$,,,,,6
xDjbXYqpOTKT1ImPegIk8w,Liban Cuisine,"Vegetarian, Falafel",4.4,22,$,,,,,0
WA_Z_tq6bP07LBDeu5QAww,Takii,"Japanese, Sushi Bars",3.8,32,$$,,,,,5
expN6ceU3fYFOXSNCQenMw,Restaurant Zafran,Persian/Iranian,3.7,17,$$,,,,,5
YdUTd2zchc7AysIy3ojOww,Spise/Bar 20,"Cocktail Bars, Tapas/Small Plates, Breakfast & Brunch",3.6,31,$$,,,,,5
rBxzZJzLOFSPR3FHWerPAg,Konya Kebab,"Middle Eastern, Turkish",5.0,2,$,,,,,0
i7hAkSkVKJl0rfJmnZPlmw,BrewPub,"Gastropubs, Brewpubs",4.1,40,$$,,,,,5
cPu9Z2QuaMjzw8GB0DYjEg,Restaurant Skindbuksen,Scandinavian,4.4,52,$$,,,,,5
3ABiD7ErSmh98PEojfdpLQ,Søpromenaden,"Open Sandwiches, Danish",4.1,19,$,,,,,0
gsYQKohBtJ_p3WwZAzTJvg,Mahalle Nansensgade,Lebanese,4.5,13,,,,,,3
nn2Hf7GovGLW0tl-V7unCw,Restaurant PUK,Danish,4.2,197,$$,,,,,1
I3xJ8_gWx1dE2VK1DPSNuA,Burgerklubben,Burgers,3.9,18,$,,,,,0
zAqPf83HcFTZjIuJhi-vXg,Selma,"Open Sandwiches, Bars, Scandinavian",4.4,21,,,,,,3
0rtJLyIAagosKx02YkNSRA,Restaurant Krebsegaarden,Scandinavian,4.7,19,$$$,,,,,2
-ZpPcubgpuIhVNyqEbn2Lw,Selfish sushi,Sushi Bars,4.0,22,$$,,,,,5
PdpFOy5Zk9NW3eO6DX4Wzg,Harry's Place,"Fast Food, Hot Dogs",4.2,13,$,,,,,0
RO_uYW7TO-PMpFtEfQV2_A,Go Away,"Japanese, Sushi Bars",3.3,9,$$,,,,,5
1geyPz7LjS2BWySW8IDB5A,Ninos Pizzaria,"Italian, Sandwiches, Pizza",4.3,18,$,,,,,0
qXb0-2jPxsiAZNEZYb2sVw,London Pub,"Gastropubs, Pubs",4.1,16,$$,,,,,5
ou6yaAvDwwW1REKwy4e3PA,Restaurant Pluto,Modern European,4.3,57,$$$,,,,,2
H-Z4n3m17kgYn8aIF8_jcw,Smagsløget,Sandwiches,4.5,220,$,,,,,1
Xm7GsA4GXRo0U5q6v1TuGg,Pizzeria La Fiorita,"Italian, Pizza",4.3,46,$,,,,,0
eDW8uDXupuZ8iUBtAJOI9g,Nicecream Copenhagen,"Vegan, Ice Cream & Frozen Yogurt, Desserts",4.3,38,$,,,,,0
ZxJ2arKam9vBTbHR8tu0zQ,Geranium,Scandinavian,4.6,112,$$$$,,,,,2
oSvs88fyHF-OpuUKzRBApg,Rudo,Restaurants,5.0,2,,,,,,3
0GeniAQzKu-dyZ5xvrfJhA,Restaurant Schønnemann,"Open Sandwiches, Danish",4.5,80,$$$,,,,,2
q95mzsmUwB6DWBbRDEr4Kg,Restaurant Akropolis,Greek,3.8,10,$$,,,,,5
W2Hy4xzNo_Dj8FVF8PSzJQ,Café Livingstone,"Scandinavian, Breakfast & Brunch, Vegetarian",3.7,25,$$,,,,,5
tTtjbQmZGIiSi1Yjyjtvyg,Garden Restaurant & Vin bar,"Scandinavian, Modern European, Danish",4.9,16,,,,,,3
bGmA426GIt2cyjgJ6JIUog,Nonsolo Pizza,Pizza,4.1,11,$,,,,,0
4Rrpo1L5E_wCksnWz1L0ZQ,Sliders,Burgers,3.7,86,$,,,,,6
fyXA-YXfg_WIGopTsQWCnA,Cafe Klimt,"Danish, Scandinavian",3.4,30,$,,,,,0
1hcPQU8xDkO-9O53pJU8Ag,Avenue Hotel Copenhagen,"Hotels & Travel, Restaurants",3.5,11,$$,,,,,5
M-8pejbqRoSeAAjFxQyGwA,Terroiristen,"Wine Bars, Beer, Wine & Spirits, Tapas/Small Plates",3.9,14,$$,,,,,5
cldgqcBv4x4h4smDBmRPrg,Halifax,Burgers,3.9,73,$$,,,,,6
peRb6NprLKjp4zGv7VUpXA,Toves Smørrebrød,"Meat Shops, Open Sandwiches, Danish",4.5,2,$,,,,,0
TIk03iMG5lLHknmbrAFOQw,Il Locale,"Beer Bar, Italian, Gastropubs",4.5,8,$,,,,,0
1ogzlHV41s9_ZY-h8-m4GQ,Kösk Kebab,Middle Eastern,4.1,54,$,,,,,0
FjhdQEREDCYC0wj6GHMLQA,Kødbyens Fiskebar,Seafood,4.2,281,$$$,,,,,1
0KR7gw9Idl3XZs8jdYjXpg,Falafel Factory,"Vegetarian, Falafel",4.0,42,$,,,,,0
yiEgS0XLLwF5XT-lvg8tbw,Uformel,"Scandinavian, Modern European",4.6,67,$$$,,,,,2
k7dpTBHim47sVQHytsinfg,Kebabistan,"Turkish, Fast Food",3.9,21,$,,,,,0
QW1KfriT9fpcWc6hF_eC2A,Stefanos KAFFE & MAD,"Imported Food, Delicatessen, Sandwiches",3.5,25,$,,,,,0
xgOqcx5VBMiH4FcehCubXg,Silberbauers Bistro,Bistros,5.0,1,,,,,,3
Sx8f7NP8WKeUuvama1Lbyw,Spaghetteria La Perla,Italian,4.5,81,$$,,,,,6
IcfdqE1bpVZ-cuBBcUuYeg,District Tonkin,Vietnamese,4.6,19,$,,,,,0
qycdIw4HOP9eEwq5GeKR9Q,Beyti,"Vegetarian, Barbeque, Middle Eastern",3.3,34,$,,,,,0
Oj5DK6bpdyvdpsQ7nmT0KA,Hallernes Smørrebrød,"Danish, Open Sandwiches",4.3,69,$,,,,,6
Zy-NyBqpwcc083n1hgQiVQ,Chun Bo,"Chinese, Sushi Bars",3.5,11,$,,,,,0
rBo4fnlemsSK0P7spxlKZA,Kung Fu II,"Japanese, Dim Sum, Asian Fusion",3.6,35,$$,,,,,5
5VxQuK8JNh8EmNVGALvL-Q,Gro Spiseri,Restaurants,4.2,5,,,,,,3
INjunnv4Xl3kCqqLtQYf-g,Restaurant Fabio,"Wine Bars, Italian",4.0,23,$$$,,,,,2
ILTOBxVVuCxWHmYpS0RaEg,Anarki,French,4.0,9,$$,,,,,5
tlpkl1fgkNQgprJwGNWqkw,Gao,Chinese,3.1,16,$,,,,,0
DkZAyD0A1pP8CznO276Irw,Pastis,"French, Seafood, Bistros",4.1,69,$$,,,,,6
KYWRdqbI2lJutKhkLYxS5w,Mad & Kaffe,Breakfast & Brunch,4.4,10,,,,,,3
zesaOdLtw4LurmJoeGeB9Q,NEIGHBOURHOOD - Organic Pizza & Cocktails,"Pizza, Cocktail Bars, Italian",4.1,136,$$,,,,,6
QOwZULVfl3xu7wEQoYX4bg,Sapore D'italia,Pizza,3.7,10,$,,,,,0
dDwvVxOlhgo55ry5OUtEhg,Thaiaway,"Thai, Wok",3.8,12,$$,,,,,5
8vEGeZLXm75Je_jRZRaPuA,Kato Sushi,Sushi Bars,4.5,26,$$,,,,,3
tKqLYMdhLbbMICiWM-UGQw,Smag Østerbro,"Salad, Burgers, Vegetarian",3.8,17,$,,,,,0
bUYFRtBLTXr0hRk60BjkSQ,Barr,Modern European,4.3,79,$$$,,,,,2
saaH08kE4asZvKgMWyD2WA,Mae Pen,Thai,3.5,20,$,,,,,0
qYXIh7kVncz6QIBsiQ8PFg,Fleisch,"Gastropubs, Beer Bar",4.4,58,$$,,,,,6
E-n0P_GRGMmUkFSlMfU5Lg,Viet-namnam,Vietnamese,4.1,9,$,,,,,0
yks-XU6F8B-6sfej2ZKDFw,Feed Bistro,"Scandinavian, Modern European",4.4,21,$$$,,,,,2
p-ymrfwMGV5kbrVokVfxhg,Aamanns 1921,"Open Sandwiches, Danish",4.3,46,$$,,,,,5
JJkyoXv0Gq5ftPHDUB6mWg,Chao Viet Kitchen,Vietnamese,4.3,28,$,,,,,0
8H1VufVtzW293RKygD--bQ,WooWok,"Thai, Wok, Vegetarian",3.2,15,$,,,,,0
8ao5k9lzHzHLQ8Qyw-2Byw,Fælledvej Pizza & Grillbar,Pizza,3.2,5,$,,,,,0
d6GAbmhFt8kknb8WfE67Xg,Trattoria Sud,Italian,4.1,8,,,,,,5
Ht0JxMM88Ql7NtWi37wpkg,Hos Fischer,Italian,3.7,27,$$$,,,,,2
Q0otb42d_wceft5DUqBbZw,Kopan Rice,Korean,4.5,8,,,,,,3
3DxrdSo2Ibn4hzcbg-Fv5g,Ravnsborg Kitchen and Bar,"Bars, Breakfast & Brunch",3.1,12,$$,,,,,5
87mljity9_JjU3bptxwM4w,Pronto Pizzaria,Pizza,4.6,5,$,,,,,0
NNAT5a7dcYM6eHfeoJWCDg,Papa Ramen,Ramen,4.1,18,$,,,,,0
Wl8Uv2vCxYiAss2KQFoXoA,Qandil,Middle Eastern,4.5,2,,,,,,3
82-oBuY36Deq4Q3JJZBheg,Restaurant Karla,Scandinavian,4.2,94,$,,,,,6
3xF6FtNlc7NKjvZHEZhurw,Café Lindevang,"Scandinavian, Danish",4.5,21,$$,,,,,3
g5itL8EW7swX1MKRLeogaA,Shawarma Grill House,Mediterranean,3.9,76,$,,,,,6
rccrXX1qb-73CQP4VDsmig,Candido,"Italian, Pizza, Meat Shops",4.8,11,$$,,,,,3
WuHL1zfOtqaX8l8PEO5Fhg,Cock's & Cows,"Cocktail Bars, Burgers",3.4,26,$$,,,,,5
Wx-C5olt9t9tBTB2Aa2Kvg,Aamanns Deli,Open Sandwiches,4.3,32,$,,,,,0
8gZvSq0PmYPWVzbVh1_Ezw,Restaurant Naert,Scandinavian,4.7,10,$$$,,,,,2
tbJ68UMObeqcN5ngrx2z3A,Sasaa,African,4.5,4,,,,,,3
ypWTF135OlW2xOBJ7Z30dA,Le Petit Vinbar,"Wine Bars, Champagne Bars, French",4.3,15,,,,,,3
1u9qTH_rMhU-K81Vvc-Hxw,Yang Cheng Grill,"Barbeque, Chinese",3.8,6,,,,,,5
ZjnwAz6fAZHL6TMJQFabYA,Abusamra,Middle Eastern,5.0,1,,,,,,3
zNyB3DPVIhO-bb7vwCoLag,Dilans,Pizza,3.7,3,$,,,,,0
yH8_uEiLKo-gzqqarvK96g,Kolonial 2100,Pizza,4.6,25,$,,,,,0
VicX_1v3GFP_Ed-j_uUGTw,Restaurant M,Danish,4.4,16,$$,,,,,3
wCO3sdfYrUSFjAxtb88sdg,Healthy Hunter,"Salad, Juice Bars & Smoothies, Sandwiches",3.5,13,$,,,,,0
2w78G-u0zup1ocFuxCEsCw,Behov,"Pizza, Wine Bars",4.3,39,$,,,,,0
PBgY4Q5Wp01YQBMrx8RLMA,La Neta,Mexican,3.6,17,$,,,,,0
mczuwWb4wRAiu7m9sL6d8A,Café Auto,"Breakfast & Brunch, Scandinavian",3.8,50,$,cozy,0.606,85.7,0.0,0
W2CW7gDMZ-okaiDX_6QS-A,Det Eksotiske Hjørne,"Turkish, Mediterranean",3.5,13,$,cozy,-0.369,0.0,100.0,0
o8u1Eo3Kw_bXj6ZryrOfzg,Ahaaa Det Arabiske Madhus,Middle Eastern,3.3,17,$,cozy,0.432,80.0,20.0,0
wdpWGN0Ch2yEr6rWQekcfg,WokAmok,"Thai, Wok, Asian Fusion",3.3,4,$,,,,,0
dtldKRv4rGCtJOdNSoZW2g,Forno a Legna,"Pizza, Italian",4.3,78,$,,0.472,85.7,14.3,6
o3q7pnrpv_qK2X-5GnZMSw,District Tonkin,"Vietnamese, Vegetarian, International Grocery",4.2,84,$,,0.382,71.4,28.6,6
H91gUwnuM2Yy-32ynaXXhQ,Efess Pizza Bar,"Pizza, Wraps, Burgers",4.3,3,$,,,,,0
XTAd5Y5FbzMxxgnbjOQUZA,Kopan Street,"Korean, Food Stands",4.5,10,$,,0.507,71.4,14.3,0
WQ2iVYenylZ1Gg5umSZPpQ,Phago,Mediterranean,5.0,1,,,,,,3
sSjZnhh0jZBZlxhBpbMoHg,Hooked,Seafood,4.4,40,,,,,,5
RqoWzPyLfqw6AN1XLhAMwg,Men-O Ramen,Ramen,4.0,3,,,,,,5
ePmoWerzRZ3oihJOwvGxSw,Clarke's,"Bars, Beer, Wine & Spirits, Breakfast & Brunch",3.7,17,$,,0.549,100.0,0.0,0
HbZRkkwGn051AkCtuL_XzQ,Restaurant Tio Marios,"Italian, Burgers, Pizza",4.8,20,$,,0.841,100.0,0.0,0
XQGl2H_Bao2I7YTYrJCbZQ,Restaurant Under Uret,Open Sandwiches,4.0,12,$$,,0.618,83.3,0.0,5
Rf-MaKRLQGKyOxiXq-fNdA,GRØD,"Scandinavian, Breakfast & Brunch, Vegetarian",3.8,12,$,,0.547,75.0,0.0,0
KVg8nMZpOPz7PvwyKk1iTA,Sushi Lovers,"Sushi Bars, Japanese",4.4,37,$$,,0.594,85.7,14.3,5
cKRqSx7jwiygTzFerNx1cA,Restaurant 1733,"Open Sandwiches, Danish",4.6,13,,,,,,3
KJcyGslh1DkpT1Dl0_sqvw,Ayuttaya,"Thai, Imported Food",3.3,8,$,,0.463,100.0,0.0,0
7eyvRvq65v63oX6S3hwR2w,Tacopop Taquería,"Food Trucks, Mexican, Latin American",4.2,10,$$$,,0.697,83.3,0.0,2
vLf0bUTO10mCsFj36pkLbw,Palæo,"Specialty Food, Scandinavian, Salad",3.9,45,$,,0.485,71.4,14.3,0
K4n7Er9E3dHl0GipNWQaAw,Scurry Hub,"Asian Fusion, Thai",4.0,27,$,,0.803,100.0,0.0,0
x39xYLOxWfxisy6myfawsw,Halifax,Burgers,3.6,45,$$,cozy,0.307,71.4,14.3,5
S6uTQecILk4dJASWxB4t2Q,Wafu Ramen,Ramen,4.5,6,,,,,,3
Iti_-dy2CL5l_O755SRFMQ,Orangeriet,"Danish, Scandinavian",3.9,29,$$,,0.543,85.7,14.3,5
BLXBOvFqAEgeNnW_ukYmRg,Sticks 'n' Sushi,"Sushi Bars, Japanese",4.0,35,$$,,0.626,71.4,0.0,5
3Ewngtuop4je7URHx2N2jg,Riz Raz,"Vegetarian, Buffets, Mediterranean",4.1,130,$,cozy,0.638,100.0,0.0,6
4B5g_UqfwC4gpuUdJ4Y44w,Halifax,Burgers,4.2,86,$$,,0.681,85.7,0.0,6
7b2HH72vNEJdF701r42kbg,La Vecchia Signora,Italian,4.4,66,$$,cozy,0.608,71.4,0.0,6
2wawHUBRijBzej0d65zqZw,gorm's i Magstræde,"Italian, Pizza",3.9,77,$$,cozy,0.179,42.9,42.9,6
NynoohvPT2TIsrCm6agFJQ,Atlas Bar,"Modern European, Mediterranean, Vegetarian",3.9,55,$$,,0.478,85.7,0.0,5
zb3QVJPreJB8EcuxTgx2_A,Gastronomia Italiana Tre,"Pizza, Italian",4.3,29,$,,0.546,85.7,14.3,0
SfLu-0sHY_R2NQvoKftKpw,KöD København,Steakhouses,4.3,43,$$,,0.46,57.1,0.0,5
-ws7yx-9dNdsD95S-3460Q,San Marco JUNIOR,Italian,5.0,5,,cozy,,,,3
LAs8Q5sZ2rYQaP7u1K4gHg,Tivoli Food Hall,Food Stands,4.0,54,$$,,0.445,71.4,0.0,5
WOpDD67yCmXBN5rizvqePA,Da Aldo Pizzeria,"Pizza, Italian",4.8,9,$,,0.307,57.1,28.6,0
lhqWPE-RLVEZOYczGJevMA,Café Flottenheimer,"Burgers, Desserts",4.2,44,$$,cozy,0.691,100.0,0.0,5
t8WoOCblNkTHu71pd1t9Eg,Nordic Noodle,"Thai, Gluten-Free, Vegetarian",3.6,26,$,,0.254,57.1,14.3,0
qdBdXU7bBoSMg1av_GEOzA,La Pétanque,"French, Creperies",3.8,24,$$,cozy,0.63,100.0,0.0,5
wzUG4fmV5Bdw5u1iLQjA7w,The Coffee Collective,Cafes,4.6,16,$,cozy,,,,0
hijTSfwFhF3sdl5uOqGn3A,Meyers Bageri,"Desserts, Bakeries",4.4,38,$$,,,,,5
rg9Ll_VIrdXe69cW6LWtIg,Andersen & Maillard,"Bakeries, Cafes",4.4,40,$,,,,,0
KkPhfM_XDpYCQMBJKOaAOg,Møller Kaffe & Køkken,"Cafes, Breakfast & Brunch",3.9,100,$$,,,,,6
Oebon5OZBubs2dtM6q2Ifw,Kaffekilden,"Cafes, Coffee & Tea",3.7,25,$,cozy,,,,0
O8bPJgmgAoMf9njoIlwfow,Souls,"Breakfast & Brunch, Vegetarian, Cafes",4.5,96,$,cozy,,,,6
GOUSDHMfV3kbnWNGyOFEfA,Sidecar,"Cafes, Breakfast & Brunch, Cocktail Bars",4.4,101,$,,,,,6
RUZ27d0mLsO82xxKIlkeYg,Mirabelle,"Bakeries, Organic Stores, Breakfast & Brunch",3.4,44,$$,cozy,,,,5
Bo3ixYo_iRqxyNye6zu57A,The Coffee Collective,"Cafes, Coffee & Tea, Desserts",4.8,48,$,,,,,0
BLsYalw2vPyoD1k3W-9nKg,Brødkunsten,Bakeries,4.4,11,$$,,,,,3
H1fOqsIePlWvyrSX3dyeeg,Original Coffee,Cafes,4.3,12,$$,,,,,3
UbmWzeUsG5p3xckOPU0inA,Djuus Copenhagen,"Breakfast & Brunch, Cafes",4.6,38,$,cozy,,,,0
-2KIGxyqLwOEl2SExzA9WA,Naturbageriet,"Bakeries, Gluten-Free",4.4,47,$,,,,,0
Y7mnLYj3l5wxDftH2EfZgg,Ali-Bageri,Bakeries,4.7,6,$,,,,,0
ec-BcKj-bnWEFUajWj5d6A,Elly's Kaffebar,Cafes,4.3,11,$,,,,,0
bEMIylW09wrhKeHvtnZ1aw,Mokkariet,"Cafes, Breakfast & Brunch, Juice Bars & Smoothies",3.9,18,$,cozy,,,,0
PlSiSYLxZvqXIxgJEaSRWQ,Social,"Coffee & Tea, Breakfast & Brunch, Cafes",4.5,72,$,,,,,6
TtQAlQeuHZEBcs9xT55x9A,Cafe Viking,"Dive Bars, Beer, Wine & Spirits, Coffee & Tea",4.4,12,$$,,,,,3
sUKdVIH3FFnbZbOoFsJe5w,Kafe Katholt,"Cafes, Breakfast & Brunch",5.0,1,,,,,,3
BOsyEAd2VpjGKKjhr1OJ_g,Kaf,"Cafes, Vegetarian, Vegan",4.6,37,$,,,,,0
J0qXu_y7S_vyv6VI3zzPXw,Lygtens Kro,"Dive Bars, Pubs, Cafes",3.6,5,$,,,,,0
s0bNk8iebNRVAADYpE5fZw,Cafe Gavlen,"Cafes, Bars",3.8,36,$,,,,,0
VFjv-6_N9RaM62_7MZ101Q,Isværket,"Coffee & Tea, Ice Cream & Frozen Yogurt, Chocolatiers & Shops",4.3,16,$$,,,,,3
qvuG63s1VKvf2SnWkIp0OA,Cafe 22,Cafes,3.0,44,$,cozy,,,,0
8mjAG17StSRarfbp2aMqNQ,Woolstock,"Cafes, Knitting Supplies, Hobby Shops",5.0,3,,,,,,3
BFRwFEN6pV75jpxGEpjcXA,Taxa,"Cafes, Breakfast & Brunch, Steakhouses",3.2,57,$$,cozy,,,,5
QcK5ItYdldNXL-kT1tRpDA,Kösem,"Cafes, Turkish, Kebab",3.2,29,$,,,,,0
m8ETTRP8uk7yCMUUBuAyyQ,Tjili Pop,"Cafes, Breakfast & Brunch, Bars",3.7,37,$,,,,,0
l8MNckNRrV7wtr-ddvVCBg,Kalaset,"Cafes, Breakfast & Brunch, Vegetarian",3.9,112,$,,,,,6
6Q7Uo-7hvibT1s94hgjVFg,Røde Roses Kaffebar,"Cafes, Coffee & Tea, Juice Bars & Smoothies",4.0,21,$,,,,,0
aigwhsN9eQ_v0I8nAZZrFA,Café Feel Good,"Cafes, Vegetarian, Vegan",4.6,32,$,cozy,,,,0
Bs_EhkExJxKN9FO6biTAxA,The Laundromat Cafe,"Cafes, Laundromat",3.8,85,$,,,,,6
1kZe1j9Gc9UIEuVkgm08Yw,Wulff og Konstali,"Cafes, Breakfast & Brunch",4.1,8,,,,,,5
TUXhPCybQ6e63f-jHiCM6w,Mellemrummet,"Bars, Music Venues, Cafes",4.1,10,$,,,,,0
rrQhUbBCbZEkdmrAluVM0Q,Jægersborggade,"Shopping, Local Flavor, Cafes",3.7,10,$$$,,,,,2
PuJeXkJd2m787hIFY0MFhQ,Ø12 Coffee & Eatery,Cafes,4.6,17,,cozy,,,,3
9Fgyio0jBHWIYcb9kbAPuA,Brødflov,"Patisserie/Cake Shop, Breakfast & Brunch, Bakeries",4.5,37,$,,,,,0
eY0pxt2A19QWzs9LSP_RmA,Det Rene Brød,Bakeries,4.1,15,$$,,,,,5
_E46qEer1pB2IcdYICPYUA,Gravy,"Organic Stores, Cafes, Coffee & Tea",4.7,6,$,,,,,0
w50WDdFurHAnqgzvpruBsg,Juno the Bakery,Bakeries,4.8,81,$$,,,,,6
k-v2QFk3AMas3aDPQL1K5A,Café Blågårds Apotek,"Bars, Music Venues, Cafes",3.6,14,$,,,,,0
f8Eu6u2pDzdsammMaydRYw,Kaffeplantagen,"Coffee & Tea, Cafes",3.8,26,$,,,,,0
tjRzDCPbezy7tnmJkQfKuw,ShaBaz - Kaffebar & Køkken,Cafes,4.5,4,$,,,,,0
0NQAVDJgsDggDGjGbcCHLA,The á la Menthe,"Cafes, Moroccan, Tea Rooms",3.7,20,$,cozy,,,,0
gZ6UEWVD85lPUetkOOKGpA,Sebastopol,"Cafes, Breakfast & Brunch, French",3.0,28,$$,,,,,5
bY-8ef7mYvDYCno33DyIDQ,Sankt Peders Bageri,"Bakeries, Breakfast & Brunch, Sandwiches",4.5,137,$,,,,,6
jh513qEE97KRklUODXyCGw,Props Coffee Shop,"Bars, Coffee & Tea, Cafes",4.1,17,$$,,,,,5
ozA0RJRf8YYEB1uXsqbPWg,Paludan Bog&Café,"Cafes, Bookstores, Breakfast & Brunch",4.2,286,$,cozy,,,,1
lWNRq56dJ96JdKj3AjRYJg,Next Door Cafe,"Cafes, Juice Bars & Smoothies, Breakfast & Brunch",4.7,264,$,,,,,1
p47HZUtWucx_YLne3FgTsA,Cafe Le Rouge,"Beer, Wine & Spirits, Coffee & Tea, Cafes",3.5,13,$,,,,,0
ljI0SE6MHLv12IsmhqGzSw,Kaffehuset 44,Cafes,3.9,16,$,,,,,0
u-SOp3MDuahQFwPfxmNp4Q,Bastard Café,Cafes,4.4,47,$,,,,,0
FKbgq1LxZHVfYlGWLihrlQ,Håndværkers Bageri,Bakeries,0.0,0,,,,,,4
DXVPI5719dUUadlOw7pLYg,Designcafeen,"Cafes, Home Decor, Coffee & Tea",3.9,9,$,,,,,0
afHh4PKaJIrqIVuN5XsjHw,Ipsen & Co.,"Cafes, Breakfast & Brunch",4.4,36,$$,cozy,,,,5
wJwlk1EHbjISvEO2s9qpIg,Riccos Kaffebar,"Coffee & Tea, Bars, Cafes",3.8,19,$$,,,,,5
TOZbl7oVGf3lp9plxscAyw,Garagen,Cafes,5.0,1,,,,,,3
haXlks5ePW8Um-M2YjZgqw,Café Griffens,Cafes,3.7,6,$,,,,,0
Wr6aOqMLrrqUlHiplioxdQ,Hey Darling,"Cafes, Cocktail Bars",4.8,4,,,,,,3
KLr-Wu7PP1OnOfT9E1J6Pw,Pixie,"Breakfast & Brunch, Cafes, Bars",3.2,52,$$,cozy,,,,5
aXxSSoK0RO0q8phuSsaCEg,Kaffesalonen,"Bars, Coffee & Tea, Cafes",3.3,35,$,,,,,0
MAnVFZ_oliHk9nhPJOzWvA,Meatery,"Cafes, Steakhouses",5.0,1,,,,,,3
yT80bot_avHqmaQ-S1us1g,Café AE,"Sports Bars, Breakfast & Brunch, Cafes",3.3,16,$,,,,,0
sj41EPHz1jc15tAa3wVrCw,Det Rene Brød,"Bakeries, Breakfast & Brunch",4.2,14,$,,,,,0
okydpNhxNHyxJXy79IK1hQ,Feelgood Bakery,"Bakeries, Gluten-Free",4.0,1,$$,,,,,5
niCkFlWZq-ptrOim7eSLhw,Harbo Bar,"Bars, Cafes, Coffee & Tea",3.7,21,$,cozy,,,,0
2N8VAWkwGKEdJfgQ9IuFJw,OLUFs is,"Ice Cream & Frozen Yogurt, Coffee & Tea, Desserts",4.3,19,$$,,,,,3
5mgrCQ0C02L6vWemjSO5Gg,Fata'Morgana,"Cafes, Coffee & Tea",3.3,21,$$,cozy,,,,5
ck_7nu7Hem_RijPlWZmExQ,Café Plenum,"Bars, Coffee & Tea, Cafes",3.5,35,$$,,,,,5
1m6zahKVmwGbwEiapV9s0g,Arrebo,Cafes,4.0,3,,,,,,5
SqorrQHMv3ezqytTtSeGDA,Hønen og Ægget,"Cafes, Breakfast & Brunch",4.3,6,$$,,,,,3
t6h46kgIfkH9am8WkbIqrw,Bertels Kager,"Coffee & Tea, Tapas Bars, Bakeries",4.2,56,$,,,,,6
3ct9aTyCyYe3A2xiX1_h8Q,Cafe Norden,"Cafes, Breakfast & Brunch, Sandwiches",4.0,150,$$,cozy,,,,6
bcipoGML-6UEk1PVKEU3JQ,Kogebogeriet,"Bookstores, Cafes",5.0,1,,cozy,,,,3
bTQTOEfXO5TfJjH7Pq2KLw,Café Castro,"Coffee & Tea, Beer, Wine & Spirits, Cafes",2.8,26,$$,,,,,5
J-xnCbqDe7LZkKd81OJQnQ,Hart Bageri,Bakeries,4.7,50,,,,,,3
5v9Xnbb3x2AJI1P-jkDcqQ,Den Lille Gule Kaffebar,"Coffee & Tea, Cafes",4.4,16,$$,cozy,,,,3
GZ52jPGOgaC3cic6QZohSg,Original Coffee,"Breakfast & Brunch, Cafes",4.2,26,$,cozy,,,,0
9pC1gYB9ZtbNdV7z7Z9WDw,The Coffee Collective,"Coffee & Tea, Cafes",4.2,91,$,cozy,,,,6
wdVClx28XFTNHYLOx6Is4A,Sokkelund Cafe & Brasserie,"Brasseries, Cafes, Breakfast & Brunch",4.2,107,$$,cozy,,,,6
PJed24HWJ4SIn8eZM5gYrw,Emmerys,"Coffee & Tea, Bakeries, Cafes",3.8,8,,,,,,5
ZXjdJes0jZ9IlslhIZMl-Q,Café Munk,"Cafes, Indian",3.6,39,$$,,,,,5
Sv2GBNC9AyDoD85iQreqKg,GoodLife,"Cafes, Coffee & Tea, Vinyl Records",5.0,1,$,,,,,0
Y5mpYpGiC0cGrlM602k6mQ,Cortado Kaffebar,"Cafes, Coffee & Tea, Sandwiches",3.5,23,$,cozy,,,,0
AAfXw_dm52FxhlhjRFFJ3g,Lagkagehuset,Bakeries,4.4,10,$$,,,,,3
ZWhv7KIu8GlQ_Q7xiOoHWA,Rosetta Østerbro,"Pizza, Bakeries, Sandwiches",4.1,9,$,,,,,0
hsjwzVqlF4fD-5UP9lJ8Ow,MOQA,"Cafes, Coffee & Tea",4.0,1,$,,,,,0
c4KA0OBJkX4I15-GYA3v1w,Arabica,"Coffee & Tea, Cafes, Soup",4.1,14,$,cozy,,,,0
