Yelp ID,Business name,Category,cluster
NyZEufXSH65mxZJHKvRMLQ,Vibe & Tone,Cafes,1
GprzonOUYd53un42yYNtYQ,Kaffe K,Coffee and Tea  Cafes,1
isd4ePLJBufcnJtevzZjew,Café Zakanda,Cafes,1
LF7HwHeNzZve41gVxuq-Qw,Café Engelhardt,Cafes  Coffee and Tea,1
hP9waDws3WirhiW0C0Ztsg,Carlsro Bageri,Bakeries,3
lkcK99hj5xuf4arw1O11eg,Søborg Kaffehus,Cafes,1
w3QdgESjsbs_-RN2HhPAMg,Bageriet Sløjfen,Bakeries,3
eFylJ1C5m6vljba29MPbbg,Bagermester Erling Jakobsen,Bakeries,3
EUeUpfKy-tVlRiG_AtKPsg,Bagerhjørnet,Bakeries,3
OSD8Oy-Ubg7KUlT0eifcbg,Brønshøj Is,Bakeries,3
vW9ijnSplE4a6P7lOK8YCQ,Café Montenegro,Cafes  Dive Bars  Coffee and Tea,1
JBPrFW6qK7BpnYsx-kw7fA,Kaffebaren Ålekistevej,Coffee and Tea  Bars  Cafes,1
Di6QS-BUnbg580cLqSlOog,Kræmmercaféen,Cafes,1
r7a8S5ShyrNqi_tatYviEg,Ørnebageriet,Bakeries,3
ba2eTMZlG73QswQgKMyrpQ,Brød Værten,Bakeries,3
o36pcqoW9QnF0CKg4c07dw,Bagermester Erik Johansen,Bakeries,3
3Pco2yzyZ2uZOkiWfQcwqA,French Chicken,Salad  Cafes  Sandwiches,0
YgTKgzsIWLF_I4vh3c_bRQ,Damhuskanten,Bakeries  Coffee and Tea  Cafes,1
G7S_FtN4Xfsu4zF3lEBrWA,Cafe Ristet Rug,Cafes  Sandwiches  Open Sandwiches,0
XjUgk3K-rv5ps7pFEV_WpA,Khorn,Bakeries,3
6r-UIDNsnex1E-GsQlNilg,Beta Boulders,Climbing  Yoga  Cafes,1
v1oDJdUby3aQtK05aCYRiA,Kvickly,Grocery  Bakeries  Coffee and Tea,3
2G5QfExB-VOy-2ncTEKARQ,Spise/Bar nr. 15,Cafes  Breakfast and Brunch,1
1EooZfm0mYEVRdyXhJ6RCA,Miklagaard Cafe,Cafes  Bakeries,3
YObScEfFy3D_r10uaRBj9Q,Vagns Konditori,Bakeries  Patisserie/Cake Shop  Cafes,3
Zba6u7tz3Hpk1xxNkxJQBQ,Cafe Palmen,Coffee and Tea  Cafes,1
a7b1A5ANP2MxDEniP4_iPg,Kaféen,Coffee and Tea  Cafes,1
mXZQVNqrhozbV3DtV3XlcQ,Grannys House,Bakeries,3
TTu7zDylBxZPoejscwpOQg,Heimdalsgade22,Cafes,1
gwm72GntC6zieUWG13wMhw,Lagkagehuset,Cafeteria  Coffee and Tea  Bakeries,1
lZuvpYXip9kmKrZQ-c2tyw,King of el Manakish,Bakeries,3
mwXSE_K4DsL4fstOneCqzA,Pain D'or,Bakeries,3
K_OwPxqrUogeS8ZScZ39Bg,Cafe Cubanito,Coffee and Tea  Cafes,1
6_TbfMc_oa5osVwd5a2r5Q,Jørgens Konditori,Bakeries,3
eWlPIAgq-RztxE3I_UZ_2Q,Iqbal Kiosk,Bakeries,3
nBaygFqcvZY4hL6_ycG4dw,Finn Førgaard,Bakeries,3
T9RX4htnebXyX_N29xqWDQ,Cafe Under Elmene,Coffee and Tea  Cafes,1
OYmAR7jQM9xohsCRDowDww,Pappas Pizza & Cafe,Cafes  Pizza,1
4bnHHIF9ifiZOqFxvacbsA,Din Håndværksbager,Bakeries,3
M0hwMRb-aW3C4Vfcm6gd6w,Taffelbays Konditorier,Bakeries  Patisserie/Cake Shop,3
MJThD1swmsr6RTpBrHASrg,Royal Park,Coffee and Tea  Cafes,1
WPHF6zgKaLVoRrnsZyq7aw,Coco Clementine,Cafes  Scandinavian,1
b4Hgciz27QSnAnD03Xfhgw,Charity Bakery,Bakeries  Desserts,3
EzfZ35vmVg0nLCNJT7zp1Q,A/S Detaillas,Bakeries,3
2nvW851rPJxvfQRq3Q7UPA,Kjeldsmark Retail,Bakeries,3
MOT0v_aDZrO_xeHXifuExQ,King Chicken,Coffee and Tea  Fast Food  Cafes,1
UlprCauDhZZq3dk9thq2SQ,Café Parken,Coffee and Tea  Cafes,1
luSqdUkT5pwq8NEON4x3ew,Cafe Butterfly,Cafes,1
yqb5dkld8qs3DiRL3-8Yqw,Heimdals Genbrug,Junk Removal and Hauling  Thrift Stores  Cafes,1
fZDT9Sm1n7ARWaw0sjREfw,Casa Kok & Catering,Coffee and Tea  Cafes,1
DDZOIqHVDuW7auyVm_wo3A,Café Plenum,Coffee and Tea  Cafes,1
pHkinWi_85lGwiKgejbhwA,Cafe Piccolo,Coffee and Tea  Cafes,1
M_pgAEq3vC28aZE6eTeDBw,Kaffebroen,Cafes,1
MwjcqrzkYYbsNjIqgFZ2lA,Destilleriet,Bars  Coffee and Tea  Cafes,1
bL-dp7qoDm3C0hu9F94j3A,Kaffebar Asmara,Cafes,1
DZBFQWFYJ9Z9hgDSMf7ELA,Cafe Lunden,Coffee and Tea  Cafes,1
2hbDOpf3baax5Oz_nqYt9A,ring Cafeen,Coffee and Tea  Cafes,1
T1O4p0i1Xs8s9o28TTjBDg,Cafe Paraplyen Frederiksberg,Coffee and Tea  Health and Medical,1
8ehayI9I0mTkH1OAhDt7Bw,Schous Bageri,Bakeries,3
QryWO1ndhUEOAIvmJ39HLw,Veloropa,Coffee and Tea  Bikes,1
5w1ql5dqL1zAZzVIUnpafg,Pain D or Bageri,Bakeries,3
eBf7LiABq5dcHhvFqj_reg,Saray Pastanesi,Bakeries,3
32zCbV9OM7T23JlFjXLO4g,Unik Bageren,Bakeries,3
iZS5QPFj54YF3XbqYzFFBA,Bondebageriet I Gladsaxe,Bakeries,3
Rp9AEJZVeaZfPi-xcFDu0Q,Mejeriudsalg,Bakeries,3
doz6YW7yko5Vwgo9ir-aGQ,Kaffesalonen Stefan,Coffee and Tea  Cafes,1
iVI0cfpB-8GeYuVvZXSs2A,Damn Good Coffee,Coffee and Tea  Breakfast and Brunch,1
3lzlK574898ixwJDFDsTiQ,Coffee and Juice,Cafes  Coffee and Tea,1
3QCoJ_wH8sscQGagtgVUjA,Brødudsalg,Bakeries,3
tbKRHI3ZppdiihQsU9nSLg,Joe & The Juice,Coffee and Tea  Juice Bars and Smoothies  Cafes,1
nJ13y2TL3jq5PEKpAPlg0g,Det Nye Bageri,Bakeries  Desserts,3
IdVyHWY1WbxUJzHFU2g1tw,Pandekagevognen,Bakeries,3
XZdXm0D9znh1B292LJ0RWw,Vanløse Brødhus,Bakeries,3
LkRsrbEdSe3NvI5f88NFHw,Cafe Exotic,Coffee and Tea  Cafes,1
tV16OUAdDKDsYTV9FtWTQg,Cafe Francke,Coffee and Tea  Cafes,1
IfiJ41gecmEVRCeEISuKEw,Emdruplund Kaffe Risteri,Coffee and Tea  Grocery  Cafes,1
whBMQuUNvwKPHMcrKtacRA,Parcel-Konditoriet,Bakeries,3
MwgNooAK4cli4RDetexgDw,Vanløse Kulturhuse Cafe,Coffee and Tea  Cafes,1
BVUJo31v5MapsQ6fld5lew,La Parisienne,Desserts  Cafes  Patisserie/Cake Shop,1
51X7Uu_XlKPMWEGltgErQQ,Sportscafeen I Gladsaxe Sportscenter,Coffee and Tea  Cafes,1
F5PFzMLkruG9yhmdHuxqDQ,Cafe Kif Kif,Cafes  Coffee and Tea,1
G_I39aEcCrL2MG57AhWEeA,Exclusive Pastries,Bakeries,3
y19wxfSxsNyTh0DryIDx5w,Aladdin Bageri,Bakeries,3
LyMv5W2S1xoeEWuU4Fvqvg,Pariser Konditoriet,Bakeries,3
RoafHrvMs9H_WEd_CvYyBQ,Morgenkompagniet,Bakeries,3
z52J_YidPtj6LLxefefImA,Byens Bager og Konditor,Bakeries,3
8vLeF6dWM1VvJJi8V1dlAA,Café Engelbrekt,Coffee and Tea  Cafes,1
5r_d5mEgZOo2X_dlF6oL8w,Taffelbays Konditorier,Bakeries  Patisserie/Cake Shop,3
YBsQdX-w6m2FZsGUR-feIA,Sangsvanen Restaurant & Café,Cafes  Coffee and Tea,1
1Qm0Js3dGKvxsI46MBO3rA,Café Dams,Coffee and Tea  Cafes,1
Cauw1oneLstShoevKFgR6w,Terroiristen,Coffee and Tea  Cafes,1
4BZEgamQf-5asxkrt9Lauw,Netværkscaféen,Cafes  Coffee and Tea,1
HJhYP_lT8WTW-aBKgb0b4Q,Cafe Diverso,Coffee and Tea  Cafes,1
hox0Pz0Sxft1bq0YROusYQ,Holm's Bager,Bakeries,3
0U0U1epteaGv9lEECbyEPA,Stop n Shop,Bakeries,3
